,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2013-01-01,40.711958484070244,-4.954452998528931,49.38486661404193,40.711958484070244,40.711958484070244,-17.215271910038304,-17.215271910038304,-17.215271910038304,-3.6770019335891098,-3.6770019335891098,-3.6770019335891098,-13.538269976449193,-13.538269976449193,-13.538269976449193,0.0,0.0,0.0,23.49668657403194
1,2013-01-02,40.69181597215498,-4.19190243243593,51.52073665837494,40.69181597215498,40.69181597215498,-16.990242905107998,-16.990242905107998,-16.990242905107998,-3.4059452991007326,-3.4059452991007326,-3.4059452991007326,-13.584297606007265,-13.584297606007265,-13.584297606007265,0.0,0.0,0.0,23.70157306704698
2,2013-01-03,40.67167346023971,0.7433506166110841,54.38112736251546,40.67167346023971,40.67167346023971,-14.16246351328046,-14.16246351328046,-14.16246351328046,-0.5209189022089252,-0.5209189022089252,-0.5209189022089252,-13.641544611071534,-13.641544611071534,-13.641544611071534,0.0,0.0,0.0,26.50920994695925
3,2013-01-04,40.65153094832444,0.7694200468814952,55.544018134838716,40.65153094832444,40.65153094832444,-11.126391789854074,-11.126391789854074,-11.126391789854074,2.581677905958389,2.581677905958389,2.581677905958389,-13.708069695812464,-13.708069695812464,-13.708069695812464,0.0,0.0,0.0,29.525139158470367
4,2013-01-05,40.63138843640916,5.776521875606899,61.13926699060209,40.63138843640916,40.63138843640916,-7.919758630514076,-7.919758630514076,-7.919758630514076,5.8618469542450535,5.8618469542450535,5.8618469542450535,-13.78160558475913,-13.78160558475913,-13.78160558475913,0.0,0.0,0.0,32.711629805895086
5,2013-01-06,40.61124592449389,9.391961781065195,63.82997136590611,40.61124592449389,40.61124592449389,-4.864989990709166,-4.864989990709166,-4.864989990709166,8.994657466674164,8.994657466674164,8.994657466674164,-13.85964745738333,-13.85964745738333,-13.85964745738333,0.0,0.0,0.0,35.746255933784724
6,2013-01-07,40.591103412578626,-8.679986639263861,45.60155707180806,40.591103412578626,40.591103412578626,-23.77385976187105,-23.77385976187105,-23.77385976187105,-9.834316191948004,-9.834316191948004,-9.834316191948004,-13.939543569923046,-13.939543569923046,-13.939543569923046,0.0,0.0,0.0,16.817243650707574
7,2013-01-08,40.57096090066336,-5.221810980328988,47.77566120127551,40.57096090066335,40.57096090066335,-17.69558736417283,-17.69558736417283,-17.69558736417283,-3.6770019335886164,-3.6770019335886164,-3.6770019335886164,-14.018585430584213,-14.018585430584213,-14.018585430584213,0.0,0.0,0.0,22.875373536490528
8,2013-01-09,40.55081838874809,-5.798233344441155,49.26750664121763,40.55081838874809,40.55081838874809,-17.500040294749684,-17.500040294749684,-17.500040294749684,-3.4059452991164774,-3.4059452991164774,-3.4059452991164774,-14.094094995633206,-14.094094995633206,-14.094094995633206,0.0,0.0,0.0,23.050778093998407
9,2013-01-10,40.530675876832824,-0.2502738517214052,53.80367658515156,40.530675876832824,40.530675876832824,-14.684425425273547,-14.684425425273547,-14.684425425273547,-0.5209189022441058,-0.5209189022441058,-0.5209189022441058,-14.16350652302944,-14.16350652302944,-14.16350652302944,0.0,0.0,0.0,25.84625045155928
10,2013-01-11,40.51053336491755,1.2979097424480197,54.775169023552074,40.51053336491755,40.51053336491755,-11.642763044880134,-11.642763044880134,-11.642763044880134,2.5816779059424846,2.5816779059424846,2.5816779059424846,-14.22444095082262,-14.22444095082262,-14.22444095082262,0.0,0.0,0.0,28.867770320037415
11,2013-01-12,40.49039085300228,7.125127303994029,58.08907560488588,40.49039085300228,40.49039085300228,-8.41292399750339,-8.41292399750339,-8.41292399750339,5.861846954234847,5.861846954234847,5.861846954234847,-14.274770951738235,-14.274770951738235,-14.274770951738235,0.0,0.0,0.0,32.07746685549889
12,2013-01-13,40.470248341087014,7.921034063150737,63.80453693274495,40.470248341087014,40.470248341087014,-5.318017677185028,-5.318017677185028,-5.318017677185028,8.994657466689738,8.994657466689738,8.994657466689738,-14.312675143874765,-14.312675143874765,-14.312675143874765,0.0,0.0,0.0,35.15223066390199
13,2013-01-14,40.45010582917175,-11.217059736194999,43.119879873275124,40.45010582917175,40.45010582917175,-24.170996492001137,-24.170996492001137,-24.170996492001137,-9.834316191939427,-9.834316191939427,-9.834316191939427,-14.336680300061708,-14.336680300061708,-14.336680300061708,0.0,0.0,0.0,16.27910933717061
14,2013-01-15,40.42996331725648,-2.6091460173946204,49.990837740380265,40.42996331725648,40.42996331725648,-18.022692717620664,-18.022692717620664,-18.022692717620664,-3.6770019335881226,-3.6770019335881226,-3.6770019335881226,-14.345690784032541,-14.345690784032541,-14.345690784032541,0.0,0.0,0.0,22.407270599635815
15,2013-01-16,40.40982080534121,-3.7410449736303195,50.34154495140092,40.40982080534121,40.40982080534121,-17.744950137853625,-17.744950137853625,-17.744950137853625,-3.4059452991322234,-3.4059452991322234,-3.4059452991322234,-14.3390048387214,-14.3390048387214,-14.3390048387214,0.0,0.0,0.0,22.664870667487587
16,2013-01-17,40.38967829342594,-0.8615622626994753,53.57094265009854,40.38967829342594,40.38967829342594,-14.83723665134322,-14.83723665134322,-14.83723665134322,-0.5209189022231695,-0.5209189022231695,-0.5209189022231695,-14.316317749120053,-14.316317749120053,-14.316317749120053,0.0,0.0,0.0,25.55244164208272
17,2013-01-18,40.36953578151067,1.9048324891712474,57.970001229711954,40.36953578151067,40.36953578151067,-11.696034381926875,-11.696034381926875,-11.696034381926875,2.5816779059400896,2.5816779059400896,2.5816779059400896,-14.277712287866965,-14.277712287866965,-14.277712287866965,0.0,0.0,0.0,28.673501399583795
18,2013-01-19,40.349393269595396,5.458217153981856,59.69156354958246,40.349393269595396,40.349393269595396,-8.361790261038953,-8.361790261038953,-8.361790261038953,5.8618469542333855,5.8618469542333855,5.8618469542333855,-14.223637215272339,-14.223637215272339,-14.223637215272339,0.0,0.0,0.0,31.98760300855644
