,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2013-01-01,47.4481413885112,-3.5910966855745374,59.93842066458616,47.4481413885112,47.4481413885112,-19.821637308271367,-19.821637308271367,-19.821637308271367,-4.212354116045501,-4.212354116045501,-4.212354116045501,-15.609283192225863,-15.609283192225863,-15.609283192225863,0.0,0.0,0.0,27.626504080239837
1,2013-01-02,47.42524086490934,-3.3680014388391983,59.21637245648425,47.42524086490934,47.42524086490934,-19.777011064956785,-19.777011064956785,-19.777011064956785,-4.088387769139571,-4.088387769139571,-4.088387769139571,-15.688623295817212,-15.688623295817212,-15.688623295817212,0.0,0.0,0.0,27.648229799952556
2,2013-01-03,47.402340341307486,0.8353633064232203,63.05180366249938,47.402340341307486,47.402340341307486,-16.307769345168232,-16.307769345168232,-16.307769345168232,-0.525151000079681,-0.525151000079681,-0.525151000079681,-15.782618345088549,-15.782618345088549,-15.782618345088549,0.0,0.0,0.0,31.094570996139254
3,2013-01-04,47.37943981770563,5.122774069597944,66.69470029252248,47.37943981770563,47.37943981770563,-12.781532882429298,-12.781532882429298,-12.781532882429298,3.10681324359284,3.10681324359284,3.10681324359284,-15.888346126022139,-15.888346126022139,-15.888346126022139,0.0,0.0,0.0,34.597906935276335
4,2013-01-05,47.356539294103776,8.136448460966598,71.75613906048217,47.356539294103776,47.356539294103776,-9.243958374571926,-9.243958374571926,-9.243958374571926,6.758511225137348,6.758511225137348,6.758511225137348,-16.002469599709276,-16.002469599709276,-16.002469599709276,0.0,0.0,0.0,38.11258091953185
5,2013-01-06,47.33363877050191,12.051959656932304,75.17540899147698,47.33363877050191,47.33363877050191,-5.717494219557099,-5.717494219557099,-5.717494219557099,10.403863782453596,10.403863782453596,10.403863782453596,-16.121358002010695,-16.121358002010695,-16.121358002010695,0.0,0.0,0.0,41.61614455094482
6,2013-01-07,47.31073824690005,-12.213912087692034,52.50980486487277,47.31073824690005,47.31073824690005,-27.684506562567723,-27.684506562567723,-27.684506562567723,-11.443295365882056,-11.443295365882056,-11.443295365882056,-16.24121119668567,-16.24121119668567,-16.24121119668567,0.0,0.0,0.0,19.62623168433233
7,2013-01-08,47.287837723298196,-4.998967719160165,58.00064226181201,47.287837723298196,47.287837723298196,-20.57053781519087,-20.57053781519087,-20.57053781519087,-4.212354116045018,-4.212354116045018,-4.212354116045018,-16.358183699145854,-16.358183699145854,-16.358183699145854,0.0,0.0,0.0,26.717299908107325
8,2013-01-09,47.264937199696334,-5.666652045690723,56.91286809818977,47.264937199696334,47.264937199696334,-20.55689266465953,-20.55689266465953,-20.55689266465953,-4.088387769158,-4.088387769158,-4.088387769158,-16.46850489550153,-16.46850489550153,-16.46850489550153,0.0,0.0,0.0,26.708044535036805
9,2013-01-10,47.24203667609448,-1.667285253620874,59.70588820669503,47.24203667609448,47.24203667609448,-17.093743182938116,-17.093743182938116,-17.093743182938116,-0.5251510001208427,-0.5251510001208427,-0.5251510001208427,-16.568592182817273,-16.568592182817273,-16.568592182817273,0.0,0.0,0.0,30.148293493156363
10,2013-01-11,47.219136152492624,1.0232679596206646,66.72473783035066,47.219136152492624,47.219136152492624,-13.548340800525127,-13.548340800525127,-13.548340800525127,3.106813243573994,3.106813243573994,3.106813243573994,-16.655154044099124,-16.655154044099124,-16.655154044099124,0.0,0.0,0.0,33.6707953519675
11,2013-01-12,47.19623562889077,7.903428677060359,68.245157447845,47.19623562889077,47.19623562889077,-9.96676921085081,-9.96676921085081,-9.96676921085081,6.758511225125612,6.758511225125612,6.758511225125612,-16.725280435976423,-16.725280435976423,-16.725280435976423,0.0,0.0,0.0,37.22946641803996
12,2013-01-13,47.173335105288906,9.831688832430988,71.25950282978607,47.173335105288906,47.173335105288906,-6.37265451414245,-6.37265451414245,-6.37265451414245,10.403863782471655,10.403863782471655,10.403863782471655,-16.776518296614103,-16.776518296614103,-16.776518296614103,0.0,0.0,0.0,40.80068059114646
13,2013-01-14,47.15043458168705,-9.939785426439014,49.897706220715236,47.15043458168705,47.15043458168705,-28.25022582888129,-28.25022582888129,-28.25022582888129,-11.443295365872064,-11.443295365872064,-11.443295365872064,-16.80693046300923,-16.80693046300923,-16.80693046300923,0.0,0.0,0.0,18.90020875280576
14,2013-01-15,47.127534058085196,-5.046018126974057,58.97610081371914,47.127534058085196,47.127534058085196,-21.027490921957593,-21.027490921957593,-21.027490921957593,-4.212354116044541,-4.212354116044541,-4.212354116044541,-16.81513680591305,-16.81513680591305,-16.81513680591305,0.0,0.0,0.0,26.100043136127603
15,2013-01-16,47.10463353448334,-5.935684314724948,56.07127519722188,47.10463353448334,47.10463353448334,-20.888724701130194,-20.888724701130194,-20.888724701130194,-4.08838776917643,-4.08838776917643,-4.08838776917643,-16.800336931953765,-16.800336931953765,-16.800336931953765,0.0,0.0,0.0,26.215908833353147
16,2013-01-17,47.081733010881486,-2.119346085397351,61.27357660745039,47.081733010881486,47.081733010881486,-17.287465350550477,-17.287465350550477,-17.287465350550477,-0.5251510000961304,-0.5251510000961304,-0.5251510000961304,-16.762314350454343,-16.762314350454343,-16.762314350454343,0.0,0.0,0.0,29.79426766033101
17,2013-01-18,47.05883248727962,1.9359215868458273,63.43373201754727,47.05883248727962,47.05883248727962,-13.594609297763952,-13.594609297763952,-13.594609297763952,3.106813243571392,3.106813243571392,3.106813243571392,-16.701422541335344,-16.701422541335344,-16.701422541335344,0.0,0.0,0.0,33.46422318951567
18,2013-01-19,47.03593196367776,7.154422200613245,69.60641808905426,47.03593196367776,47.03593196367776,-9.86004265013149,-9.86004265013149,-9.86004265013149,6.758511225123699,6.758511225123699,6.758511225123699,-16.618553875255188,-16.618553875255188,-16.618553875255188,0.0,0.0,0.0,37.17588931354627
19,2013-01-20,47.0130314400759,11.742289833609053,71.90674649887359,47.01303144007589,47.01303144007589,-6.111229031211064,-6.111229031211064,-6.111229031211064,10.403863782453813,10.403863782453813,10.403863782453813,-16.515092813664875,-16.515092813664875,-16.515092813664875,0.0,0.0,0.0,40.90180240886484
20,2013-01-21,46.990130916474044,-11.70607304797184,51.426556126362414,46.990130916474044,46.990130916474044,-27.83615060766562,-27.83615060766562,-27.83615060766562,-11.443295365875466,-11.443295365875466,-11.443295365875466,-16.392855241790155,-16.392855241790155,-16.392855241790155,0.0,0.0,0.0,19.153980308808425
21,2013-01-22,46.96723039287219,-2.7052773271306005,58.32208938988899,46.96723039287219,46.96723039287219,-20.466370266578966,-20.466370266578966,-20.466370266578966,-4.212354116027063,-4.212354116027063,-4.212354116027063,-16.2540161505519,-16.2540161505519,-16.2540161505519,0.0,0.0,0.0,26.500860126293222
22,2013-01-23,46.944329869270334,-6.166117475986501,57.09456090889691,46.944329869270334,46.944329869270334,-20.18941594398592,-20.18941594398592,-20.18941594398592,-4.088387769147625,-4.088387769147625,-4.088387769147625,-16.101028174838298,-16.101028174838298,-16.101028174838298,0.0,0.0,0.0,26.754913925284413
23,2013-01-24,46.92142934566848,-3.257258564049371,61.948355172512706,46.921429345668486,46.921429345668486,-16.461684708314024,-16.461684708314024,-16.461684708314024,-0.5251510001003515,-0.5251510001003515,-0.5251510001003515,-15.936533708213675,-15.936533708213675,-15.936533708213675,0.0,0.0,0.0,30.459744637354454
24,2013-01-25,46.898528822066616,2.0784742556205353,64.68673112999267,46.898528822066616,46.898528822066616,-12.656460199855907,-12.656460199855907,-12.656460199855907,3.106813243584185,3.106813243584185,3.106813243584185,-15.763273443440092,-15.763273443440092,-15.763273443440092,0.0,0.0,0.0,34.24206862221071
25,2013-01-26,46.87562829846476,7.943057515954088,69.28479113075197,46.87562829846476,46.87562829846476,-8.825483006651782,-8.825483006651782,-8.825483006651782,6.758511225121787,6.758511225121787,6.758511225121787,-15.58399423177357,-15.58399423177357,-15.58399423177357,0.0,0.0,0.0,38.05014529181298
26,2013-01-27,46.852727774862906,10.645897345051102,71.77740804887397,46.852727774862906,46.852727774862906,-4.997495329678041,-4.997495329678041,-4.997495329678041,10.403863782459457,10.403863782459457,10.403863782459457,-15.401359112137499,-15.401359112137499,-15.401359112137499,0.0,0.0,0.0,41.85523244518487
27,2013-01-28,46.82982725126105,-9.787052381226694,50.59589662290267,46.82982725126105,46.82982725126105,-26.66115760248213,-26.66115760248213,-26.66115760248213,-11.443295365865474,-11.443295365865474,-11.443295365865474,-15.217862236616657,-15.217862236616657,-15.217862236616657,0.0,0.0,0.0,20.16866964877892
28,2013-01-29,46.806926727659196,-2.836322378380312,60.10798740888243,46.8069267276592,46.8069267276592,-19.24810533229542,-19.24810533229542,-19.24810533229542,-4.21235411603856,-4.21235411603856,-4.21235411603856,-15.03575121625686,-15.03575121625686,-15.03575121625686,0.0,0.0,0.0,27.558821395363776
29,2013-01-30,46.784026204057334,-3.1346224765066784,60.30258284578425,46.784026204057334,46.784026204057334,-18.945346907280744,-18.945346907280744,-18.945346907280744,-4.088387769166054,-4.088387769166054,-4.088387769166054,-14.85695913811469,-14.85695913811469,-14.85695913811469,0.0,0.0,0.0,27.83867929677659
30,2013-01-31,46.76112568045547,0.6377154085168523,61.61297334058655,46.76112568045547,46.76112568045547,-15.20819916994736,-15.20819916994736,-15.20819916994736,-0.5251510000756392,-0.5251510000756392,-0.5251510000756392,-14.683048169871721,-14.683048169871721,-14.683048169871721,0.0,0.0,0.0,31.55292651050811
31,2013-02-01,46.73822515685361,5.160076617894738,67.47060300085654,46.73822515685361,46.73822515685361,-11.408353039385313,-11.408353039385313,-11.408353039385313,3.1068132435969766,3.1068132435969766,3.1068132435969766,-14.515166282982287,-14.515166282982287,-14.515166282982287,0.0,0.0,0.0,35.3298721174683
32,2013-02-02,46.715324633251754,7.7074695543021114,68.82313231761502,46.715324633251754,46.715324633251754,-7.595506976050867,-7.595506976050867,-7.595506976050867,6.75851122514395,6.75851122514395,6.75851122514395,-14.354018201194817,-14.354018201194817,-14.354018201194817,0.0,0.0,0.0,39.11981765720088
33,2013-02-03,46.6924241096499,10.50906267554165,72.82644950270213,46.6924241096499,46.6924241096499,-3.795987448934477,-3.795987448934477,-3.795987448934477,10.40386378246577,10.40386378246577,10.40386378246577,-14.199851231400247,-14.199851231400247,-14.199851231400247,0.0,0.0,0.0,42.89643666071542
34,2013-02-04,46.669523586048044,-12.178176951802516,53.417478754119145,46.669523586048044,46.669523586048044,-25.49575153761133,-25.49575153761133,-25.49575153761133,-11.443295365871792,-11.443295365871792,-11.443295365871792,-14.052456171739538,-14.052456171739538,-14.052456171739538,0.0,0.0,0.0,21.173772048436714
35,2013-02-05,46.64662306244619,-2.2611920692313263,60.94052080787476,46.64662306244619,46.64662306244619,-18.12353714737705,-18.12353714737705,-18.12353714737705,-4.212354116038079,-4.212354116038079,-4.212354116038079,-13.91118303133897,-13.91118303133897,-13.91118303133897,0.0,0.0,0.0,28.52308591506914
36,2013-02-06,46.623722538844326,0.31540407684057353,59.894620515172484,46.623722538844326,46.623722538844326,-17.863358619702197,-17.863358619702197,-17.863358619702197,-4.088387769156774,-4.088387769156774,-4.088387769156774,-13.77497085054542,-13.77497085054542,-13.77497085054542,0.0,0.0,0.0,28.76036391914213
37,2013-02-07,46.60082201524247,-0.4422111362265878,63.843004224181925,46.60082201524247,46.60082201524247,-14.167541492970319,-14.167541492970319,-14.167541492970319,-0.525151000116801,-0.525151000116801,-0.525151000116801,-13.642390492853517,-13.642390492853517,-13.642390492853517,0.0,0.0,0.0,32.433280522272156
38,2013-02-08,46.577921491640616,8.87466305266181,68.47126649703048,46.577921491640616,46.577921491640616,-10.404885658255964,-10.404885658255964,-10.404885658255964,3.1068132435627374,3.1068132435627374,3.1068132435627374,-13.5116989018187,-13.5116989018187,-13.5116989018187,0.0,0.0,0.0,36.17303583338465
39,2013-02-09,46.55502096803876,6.156553677013013,69.40239038234704,46.55502096803876,46.55502096803876,-6.622391763515042,-6.622391763515042,-6.622391763515042,6.758511225108136,6.758511225108136,6.758511225108136,-13.380902988623179,-13.380902988623179,-13.380902988623179,0.0,0.0,0.0,39.93262920452372
40,2013-02-10,46.5321204444369,12.90733940316491,75.63113853748685,46.5321204444369,46.5321204444369,-2.843967265111057,-2.843967265111057,-2.843967265111057,10.403863782472085,10.403863782472085,10.403863782472085,-13.24783104758314,-13.24783104758314,-13.24783104758314,0.0,0.0,0.0,43.688153179325845
41,2013-02-11,46.50921992083504,-8.98000506873149,54.81593743897438,46.50921992083504,46.50921992083504,-24.55350476074684,-24.55350476074684,-24.55350476074684,-11.44329536587811,-11.44329536587811,-11.44329536587811,-13.110209394868733,-13.110209394868733,-13.110209394868733,0.0,0.0,0.0,21.955715160088197
42,2013-02-12,46.48631939723318,0.856369457520737,60.25672430970765,46.48631939723318,46.48631939723318,-17.17809591114421,-17.17809591114421,-17.17809591114421,-4.212354116037599,-4.212354116037599,-4.212354116037599,-12.965741795106613,-12.965741795106613,-12.965741795106613,0.0,0.0,0.0,29.30822348608897
43,2013-02-13,46.463418873631326,-2.3285388726071843,59.30282353504982,46.463418873631326,46.463418873631326,-16.90057695343918,-16.90057695343918,-16.90057695343918,-4.088387769147494,-4.088387769147494,-4.088387769147494,-12.81218918429169,-12.81218918429169,-12.81218918429169,0.0,0.0,0.0,29.562841920192145
44,2013-02-14,46.440518350029464,1.4567292374352485,62.73070789274466,46.440518350029464,46.440518350029464,-13.17259821632461,-13.17259821632461,-13.17259821632461,-0.525151000090087,-0.525151000090087,-0.525151000090087,-12.647447216234523,-12.647447216234523,-12.647447216234523,0.0,0.0,0.0,33.267920133704855
45,2013-02-15,46.41761782642761,6.907787756176342,68.50989968467803,46.41761782642761,46.41761782642761,-9.362806008576053,-9.362806008576053,-9.362806008576053,3.1068132436071685,3.1068132436071685,3.1068132436071685,-12.469619252183222,-12.469619252183222,-12.469619252183222,0.0,0.0,0.0,37.05481181785156
46,2013-02-16,46.394717302825754,8.587417157242797,72.06158409352687,46.394717302825754,46.394717302825754,-5.5185713504479255,-5.5185713504479255,-5.5185713504479255,6.758511225130301,6.758511225130301,6.758511225130301,-12.277082575578225,-12.277082575578225,-12.277082575578225,0.0,0.0,0.0,40.876145952377826
47,2013-02-17,46.37181677922389,12.287059379359551,76.66264403859454,46.37181677922389,46.37181677922389,-1.6646820580905664,-1.6646820580905664,-1.6646820580905664,10.403863782465987,10.403863782465987,10.403863782465987,-12.068545840556553,-12.068545840556553,-12.068545840556553,0.0,0.0,0.0,44.70713472113332
48,2013-02-18,46.348916255622036,-8.62952141384614,52.8494359476713,46.348916255622036,46.348916255622036,-23.28639141225712,-23.28639141225712,-23.28639141225712,-11.443295365884428,-11.443295365884428,-11.443295365884428,-11.843096046372692,-11.843096046372692,-11.843096046372692,0.0,0.0,0.0,23.062524843364915
49,2013-02-19,46.32601573202018,-2.5807825906338846,62.67429734027772,46.32601573202018,46.32601573202018,-15.812587777309167,-15.812587777309167,-15.812587777309167,-4.2123541160321,-4.2123541160321,-4.2123541160321,-11.600233661277066,-11.600233661277066,-11.600233661277066,0.0,0.0,0.0,30.513427954711013
50,2013-02-20,46.30311520841832,1.0847959275127304,62.7215701458595,46.30311520841832,46.30311520841832,-15.428282657485113,-15.428282657485113,-15.428282657485113,-4.088387769146399,-4.088387769146399,-4.088387769146399,-11.339894888338714,-11.339894888338714,-11.339894888338714,0.0,0.0,0.0,30.874832550933206
51,2013-02-21,46.280214684816464,3.64509586280686,65.48167851361278,46.280214684816464,46.280214684816464,-11.587611460918245,-11.587611460918245,-11.587611460918245,-0.5251510000653746,-0.5251510000653746,-0.5251510000653746,-11.062460460852868,-11.062460460852868,-11.062460460852868,0.0,0.0,0.0,34.69260322389822
52,2013-02-22,46.25731416121461,6.614051543824671,69.5149662586732,46.25731416121461,46.25731416121461,-7.661937520879583,-7.661937520879583,-7.661937520879583,3.1068132435883222,3.1068132435883222,3.1068132435883222,-10.768750764467905,-10.768750764467905,-10.768750764467905,0.0,0.0,0.0,38.595376640335026
53,2013-02-23,46.23441363761275,12.402559398472055,73.78092411237076,46.23441363761275,46.23441363761275,-3.701496269559554,-3.701496269559554,-3.701496269559554,6.7585112251283865,6.7585112251283865,6.7585112251283865,-10.46000749468794,-10.46000749468794,-10.46000749468794,0.0,0.0,0.0,42.53291736805319
54,2013-02-24,46.21151311401089,16.086301921436956,78.59624587515833,46.21151311401089,46.21151311401089,0.2660013225555173,0.2660013225555173,0.2660013225555173,10.403863782484045,10.403863782484045,10.403863782484045,-10.137862459928527,-10.137862459928527,-10.137862459928527,0.0,0.0,0.0,46.47751443656641
55,2013-02-25,46.188612590409036,-6.2057508686642935,55.18649041894095,46.188612590409036,46.188612590409036,-21.247589885839844,-21.247589885839844,-21.247589885839844,-11.443295365874436,-11.443295365874436,-11.443295365874436,-9.804294519965412,-9.804294519965412,-9.804294519965412,0.0,0.0,0.0,24.941022704569193
56,2013-02-26,46.165712066807174,0.6291631264588278,64.50413660910527,46.165712066807174,46.165712066807174,-13.673930112679095,-13.673930112679095,-13.673930112679095,-4.212354116048613,-4.212354116048613,-4.212354116048613,-9.461575996630483,-9.461575996630483,-9.461575996630483,0.0,0.0,0.0,32.49178195412808
57,2013-02-27,46.14281154320532,-0.9853729241636828,61.380642779939926,46.14281154320532,46.14281154320532,-13.20059796708285,-13.20059796708285,-13.20059796708285,-4.088387769173014,-4.088387769173014,-4.088387769173014,-9.112210197909837,-9.112210197909837,-9.112210197909837,0.0,0.0,0.0,32.94221357612247
58,2013-02-28,46.11991101960346,5.2954479547458995,66.5713409095936,46.11991101960346,46.11991101960346,-9.284012950016752,-9.284012950016752,-9.284012950016752,-0.5251510001065365,-0.5251510001065365,-0.5251510001065365,-8.758861949910216,-8.758861949910216,-8.758861949910216,0.0,0.0,0.0,36.835898069586705
59,2013-03-01,46.097010297892155,8.884427449917549,71.67232399569947,46.097010297892155,46.097010297892155,-5.297469982673592,-5.297469982673592,-5.297469982673592,3.1068132436011147,3.1068132436011147,3.1068132436011147,-8.404283226274707,-8.404283226274707,-8.404283226274707,0.0,0.0,0.0,40.799540315218565
60,2013-03-02,46.07410957618086,14.024163183677441,74.40213812228072,46.07410957618086,46.07410957618086,-1.2927248715407202,-1.2927248715407202,-1.2927248715407202,6.758511225116648,6.758511225116648,6.758511225116648,-8.051236096657368,-8.051236096657368,-8.051236096657368,0.0,0.0,0.0,44.78138470464014
61,2013-03-03,46.051208854469564,17.541874565168712,79.57731522451179,46.051208854469564,46.051208854469564,2.701448501148483,2.701448501148483,2.701448501148483,10.403863782477945,10.403863782477945,10.403863782477945,-7.702415281329462,-7.702415281329462,-7.702415281329462,0.0,0.0,0.0,48.75265735561805
62,2013-03-04,46.02830813275826,-4.302833037842211,58.58402790084186,46.02830813275826,46.02830813275826,-18.803667962691794,-18.803667962691794,-18.803667962691794,-11.443295365877837,-11.443295365877837,-11.443295365877837,-7.360372596813956,-7.360372596813956,-7.360372596813956,0.0,0.0,0.0,27.22464017006647
63,2013-03-05,46.00540741104697,2.7214789871259497,65.8156424065317,46.00540741104696,46.00540741104696,-11.239799624188642,-11.239799624188642,-11.239799624188642,-4.212354116031138,-4.212354116031138,-4.212354116031138,-7.027445508157503,-7.027445508157503,-7.027445508157503,0.0,0.0,0.0,34.765607786858325
64,2013-03-06,45.982506689335665,3.110095367145112,65.55214239821039,45.982506689335665,45.982506689335665,-10.794079639056855,-10.794079639056855,-10.794079639056855,-4.088387769163734,-4.088387769163734,-4.088387769163734,-6.705691869893121,-6.705691869893121,-6.705691869893121,0.0,0.0,0.0,35.18842705027881
65,2013-03-07,45.95960596762437,8.208982746773943,70.4059224879647,45.95960596762437,45.95960596762437,-6.92198374439237,-6.92198374439237,-6.92198374439237,-0.5251510000798223,-0.5251510000798223,-0.5251510000798223,-6.3968327443125474,-6.3968327443125474,-6.3968327443125474,0.0,0.0,0.0,39.037622223232
66,2013-03-08,45.93670524591307,14.11035627021058,74.74114528495079,45.936705245913075,45.936705245913075,-2.995391695120872,-2.995391695120872,-2.995391695120872,3.1068132435668736,3.1068132435668736,3.1068132435668736,-6.102204938687746,-6.102204938687746,-6.102204938687746,0.0,0.0,0.0,42.941313550792195
67,2013-03-09,45.91380452420177,15.063165274388993,76.72422924167508,45.91380452420177,45.91380452420177,0.9357866149344709,0.9357866149344709,0.9357866149344709,6.758511225104912,6.758511225104912,6.758511225104912,-5.822724610170441,-5.822724610170441,-5.822724610170441,0.0,0.0,0.0,46.849591139136244
