,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2013-01-01,55.32706968523323,-4.167869919918631,71.49822832028418,55.32706968523323,55.32706968523323,-23.354882390180645,-23.354882390180645,-23.354882390180645,-4.8543156610578855,-4.8543156610578855,-4.8543156610578855,-18.50056672912276,-18.50056672912276,-18.50056672912276,0.0,0.0,0.0,31.97218729505259
1,2013-01-02,55.3004966228293,-4.997372121999507,70.44723199361698,55.3004966228293,55.3004966228293,-23.36595257795342,-23.36595257795342,-23.36595257795342,-4.800801621415523,-4.800801621415523,-4.800801621415523,-18.565150956537895,-18.565150956537895,-18.565150956537895,0.0,0.0,0.0,31.93454404487588
2,2013-01-03,55.273923560425374,1.8127431712194775,72.6506859995815,55.273923560425374,55.273923560425374,-19.278418142783735,-19.278418142783735,-19.278418142783735,-0.6332974348678313,-0.6332974348678313,-0.6332974348678313,-18.645120707915904,-18.645120707915904,-18.645120707915904,0.0,0.0,0.0,35.99550541764164
3,2013-01-04,55.24735049802145,2.1137516483622734,71.7213892759081,55.24735049802145,55.24735049802145,-15.144909510595312,-15.144909510595312,-15.144909510595312,3.5927360560681167,3.5927360560681167,3.5927360560681167,-18.737645566663428,-18.737645566663428,-18.737645566663428,0.0,0.0,0.0,40.102440987426135
4,2013-01-05,55.220777435617514,8.175214527783885,79.07353129612002,55.220777435617514,55.220777435617514,-11.014712333817863,-11.014712333817863,-11.014712333817863,7.8247196596158615,7.8247196596158615,7.8247196596158615,-18.839431993433724,-18.839431993433724,-18.839431993433724,0.0,0.0,0.0,44.20606510179965
5,2013-01-06,55.19420437321358,11.988198734653498,86.05283187367476,55.19420437321358,55.19420437321358,-6.737640808448887,-6.737640808448887,-6.737640808448887,12.209209567106683,12.209209567106683,12.209209567106683,-18.94685037555557,-18.94685037555557,-18.94685037555557,0.0,0.0,0.0,48.45656356476469
6,2013-01-07,55.167631310809654,-13.470717460929603,59.81072267236627,55.167631310809654,55.167631310809654,-32.39431609814227,-32.39431609814227,-32.39431609814227,-13.338250565405454,-13.338250565405454,-13.338250565405454,-19.056065532736813,-19.056065532736813,-19.056065532736813,0.0,0.0,0.0,22.773315212667384
7,2013-01-08,55.14105824840573,-5.392541959358473,65.0183560593908,55.14105824840573,55.14105824840573,-24.017482543303654,-24.017482543303654,-24.017482543303654,-4.854315661057393,-4.854315661057393,-4.854315661057393,-19.163166882246262,-19.163166882246262,-19.163166882246262,0.0,0.0,0.0,31.123575705102073
8,2013-01-09,55.114485186001794,-3.6277550766411695,67.57463292851872,55.114485186001794,55.114485186001794,-24.06509621879278,-24.06509621879278,-24.06509621879278,-4.8008016214372455,-4.8008016214372455,-4.8008016214372455,-19.264294597355537,-19.264294597355537,-19.264294597355537,0.0,0.0,0.0,31.049388967209012
9,2013-01-10,55.08791212359787,-0.5369318930764545,72.33768229110161,55.08791212359787,55.08791212359787,-19.989055756885683,-19.989055756885683,-19.989055756885683,-0.6332974349162551,-0.6332974349162551,-0.6332974349162551,-19.355758321969432,-19.355758321969432,-19.355758321969432,0.0,0.0,0.0,35.098856366712184
10,2013-01-11,55.061339061193934,1.3939181081125107,75.05227352490644,55.061339061193934,55.061339061193934,-15.841409267427881,-15.841409267427881,-15.841409267427881,3.5927360560458887,3.5927360560458887,3.5927360560458887,-19.43414532347377,-19.43414532347377,-19.43414532347377,0.0,0.0,0.0,39.219929793766056
11,2013-01-12,55.03476599879001,7.695874998558577,80.82115950695916,55.03476599879001,55.03476599879001,-11.67169570446144,-11.67169570446144,-11.67169570446144,7.824719659602057,7.824719659602057,7.824719659602057,-19.4964153640635,-19.4964153640635,-19.4964153640635,0.0,0.0,0.0,43.363070294328566
12,2013-01-13,55.00819293638608,11.75205340058089,83.27039893263272,55.00819293638608,55.00819293638608,-7.330770468004513,-7.330770468004513,-7.330770468004513,12.209209567127704,12.209209567127704,12.209209567127704,-19.539980035132217,-19.539980035132217,-19.539980035132217,0.0,0.0,0.0,47.677422468381565
13,2013-01-14,54.98161987398215,-13.303624605768707,58.162963584021604,54.98161987398215,54.98161987398215,-32.9010153807259,-32.9010153807259,-32.9010153807259,-13.338250565393814,-13.338250565393814,-13.338250565393814,-19.56276481533209,-19.56276481533209,-19.56276481533209,0.0,0.0,0.0,22.080604493256246
14,2013-01-15,54.955046811578214,-5.682338407565052,65.2482668529282,54.955046811578214,54.955046811578214,-24.41756832586846,-24.41756832586846,-24.41756832586846,-4.854315661056901,-4.854315661056901,-4.854315661056901,-19.56325266481156,-19.56325266481156,-19.56325266481156,0.0,0.0,0.0,30.537478485709755
15,2013-01-16,54.92847374917428,-4.820190906089071,63.98455177094474,54.92847374917428,54.92847374917428,-24.341310161010696,-24.341310161010696,-24.341310161010696,-4.800801621458969,-4.800801621458969,-4.800801621458969,-19.540508539551727,-19.540508539551727,-19.540508539551727,0.0,0.0,0.0,30.587163588163584
16,2013-01-17,54.90190068677036,-0.961578609498731,73.3456517262392,54.90190068677036,54.90190068677036,-20.127482218879987,-20.127482218879987,-20.127482218879987,-0.6332974348871966,-0.6332974348871966,-0.6332974348871966,-19.49418478399279,-19.49418478399279,-19.49418478399279,0.0,0.0,0.0,34.77441846789037
17,2013-01-18,54.87532762436643,1.8723888962540265,73.40604158739443,54.87532762436642,54.87532762436642,-15.831771864783114,-15.831771864783114,-15.831771864783114,3.592736056042936,3.592736056042936,3.592736056042936,-19.42450792082605,-19.42450792082605,-19.42450792082605,0.0,0.0,0.0,39.04355575958331
18,2013-01-19,54.848754561962494,9.976695141012867,80.02879018869818,54.848754561962494,54.848754561962494,-11.507528228580851,-11.507528228580851,-11.507528228580851,7.824719659599809,7.824719659599809,7.824719659599809,-19.33224788818066,-19.33224788818066,-19.33224788818066,0.0,0.0,0.0,43.34122633338164
19,2013-01-20,54.82218149955856,12.272805509699172,85.07027778149259,54.82218149955855,54.82218149955855,-7.009461694831701,-7.009461694831701,-7.009461694831701,12.209209567106846,12.209209567106846,12.209209567106846,-19.218671261938546,-19.218671261938546,-19.218671261938546,0.0,0.0,0.0,47.81271980472686
20,2013-01-21,54.79560843715464,-16.035053693828196,57.76027139376573,54.79560843715464,54.79560843715464,-32.42373099680187,-32.42373099680187,-32.42373099680187,-13.338250565397747,-13.338250565397747,-13.338250565397747,-19.085480431404125,-19.085480431404125,-19.085480431404125,0.0,0.0,0.0,22.37187744035277
21,2013-01-22,54.76903537475071,-4.959140297927778,65.71392715362902,54.76903537475071,54.76903537475071,-23.78905671995086,-23.78905671995086,-23.78905671995086,-4.854315661036411,-4.854315661036411,-4.854315661036411,-18.93474105891445,-18.93474105891445,-18.93474105891445,0.0,0.0,0.0,30.979978654799847
22,2013-01-23,54.742462312346774,-3.9842690084072787,66.27228331904263,54.742462312346774,54.742462312346774,-23.569602060612432,-23.569602060612432,-23.569602060612432,-4.800801621425008,-4.800801621425008,-4.800801621425008,-18.768800439187423,-18.768800439187423,-18.768800439187423,0.0,0.0,0.0,31.172860251734342
23,2013-01-24,54.71588924994284,-0.4720412527015739,70.90223784614528,54.71588924994284,54.71588924994284,-19.223497010460147,-19.223497010460147,-19.223497010460147,-0.6332974348921231,-0.6332974348921231,-0.6332974348921231,-18.590199575568022,-18.590199575568022,-18.590199575568022,0.0,0.0,0.0,35.4923922394827
24,2013-01-25,54.68931618753892,2.472027572962114,73.98300884234632,54.68931618753892,54.68931618753892,-14.80884584777645,-14.80884584777645,-14.80884584777645,3.5927360560579222,3.5927360560579222,3.5927360560579222,-18.401581903834373,-18.401581903834373,-18.401581903834373,0.0,0.0,0.0,39.88047033976247
25,2013-01-26,54.66274312513499,7.841156087770701,81.19131142143434,54.66274312513499,54.66274312513499,-10.380881958723707,-10.380881958723707,-10.380881958723707,7.824719659597559,7.824719659597559,7.824719659597559,-18.205601618321268,-18.205601618321268,-18.205601618321268,0.0,0.0,0.0,44.28186116641128
26,2013-01-27,54.636170062731054,12.685990264948343,84.75528229766488,54.636170062731054,54.636170062731054,-5.795624923873822,-5.795624923873822,-5.795624923873822,12.209209567113602,12.209209567113602,12.209209567113602,-18.004834490987424,-18.004834490987424,-18.004834490987424,0.0,0.0,0.0,48.84054513885723
27,2013-01-28,54.60959700032712,-11.38147268164871,57.889343682240366,54.60959700032712,54.60959700032712,-31.13994449072996,-31.13994449072996,-31.13994449072996,-13.338250565386105,-13.338250565386105,-13.338250565386105,-17.801693925343855,-17.801693925343855,-17.801693925343855,0.0,0.0,0.0,23.46965250959716
28,2013-01-29,54.58302393792319,-5.272352791243449,68.5619771104297,54.58302393792319,54.58302393792319,-22.452670420983303,-22.452670420983303,-22.452670420983303,-4.854315661049811,-4.854315661049811,-4.854315661049811,-17.59835475993349,-17.59835475993349,-17.59835475993349,0.0,0.0,0.0,32.130353516939884
29,2013-01-30,54.55645087551927,-1.4468647821572727,65.90326973795635,54.55645087551927,54.55645087551927,-22.197488660057623,-22.197488660057623,-22.197488660057623,-4.8008016214467295,-4.8008016214467295,-4.8008016214467295,-17.396687038610892,-17.396687038610892,-17.396687038610892,0.0,0.0,0.0,32.358962215461645
30,2013-01-31,54.529877813115334,1.0088142520507084,71.84295323166474,54.529877813115334,54.529877813115334,-17.83149904210762,-17.83149904210762,-17.83149904210762,-0.6332974348630646,-0.6332974348630646,-0.6332974348630646,-17.198201607244552,-17.198201607244552,-17.198201607244552,0.0,0.0,0.0,36.69837877100771
31,2013-02-01,54.5033047507114,5.763750550194568,76.28676278872634,54.5033047507114,54.5033047507114,-13.411272934462886,-13.411272934462886,-13.411272934462886,3.592736056072905,3.592736056072905,3.592736056072905,-17.00400899053579,-17.00400899053579,-17.00400899053579,0.0,0.0,0.0,41.092031816248515
32,2013-02-02,54.47673168830747,11.562215923105569,79.9527889079153,54.47673168830747,54.47673168830747,-8.990072901611253,-8.990072901611253,-8.990072901611253,7.824719659623624,7.824719659623624,7.824719659623624,-16.814792561234878,-16.814792561234878,-16.814792561234878,0.0,0.0,0.0,45.48665878669621
33,2013-02-03,54.45015862590355,11.703523938436653,87.11450026101203,54.45015862590354,54.45015862590354,-4.421586983796554,-4.421586983796554,-4.421586983796554,12.209209567120816,12.209209567120816,12.209209567120816,-16.63079655091737,-16.63079655091737,-16.63079655091737,0.0,0.0,0.0,50.028571642106996
